angry,disgust,fear,happy,neutral,sad,suprise
C:\Users\saikr\Desktop\data\train\angry\Training_45532154.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_45822371.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25326143.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37421015.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39156884.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59120196.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45562347.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_45852997.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25339427.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37436313.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39163469.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59228927.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45627810.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_45929399.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25346721.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37445659.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39168875.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59283450.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45681442.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_45930535.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25358016.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37474028.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39193337.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59285565.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45711634.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_45972729.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25358642.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37475756.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39204728.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59291103.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45723709.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_45992583.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25360997.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37500020.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39219806.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59311854.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45756596.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_45997511.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25378093.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37534884.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39228921.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59339205.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45824861.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46011860.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25381151.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37551063.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39240804.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59347620.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45827983.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46219590.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25386973.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37559823.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39273976.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59360785.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45883405.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46226147.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25420087.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37577608.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39276156.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59361384.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45888207.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46226568.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25432746.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37585633.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39280616.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59386521.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45902257.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46226593.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25444233.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37603571.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39290842.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59387538.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45938264.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46252322.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25446614.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37632635.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39308156.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59403824.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_45996119.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46261450.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25462831.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37729682.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39358126.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59496570.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46004786.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46266762.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25499885.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37735786.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39389786.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59537197.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46023644.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46272594.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25540366.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37737361.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39404444.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59554988.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46026126.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46274477.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25547884.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37758562.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39418163.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59566573.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46039688.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46275188.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25553563.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37765752.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39438894.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59568116.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46054749.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46318393.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25566250.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37794409.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39469441.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59643112.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46073007.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46328140.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25590197.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37812128.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39473344.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59742533.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46208090.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46334907.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25598075.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37900316.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39479463.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59757625.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46231437.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46341656.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25621096.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37924248.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39561223.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59766323.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46232619.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46366812.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25628616.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37934483.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39581888.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59791887.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46310459.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46376285.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25653584.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37936845.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39613103.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59875035.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46333985.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46404311.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25659765.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37947064.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39624742.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59875392.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46369632.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46446331.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25666045.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37974678.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39660363.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59876770.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46389758.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46455443.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25693034.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37977033.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39680590.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59879363.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46395542.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46480563.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25705201.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_37985686.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39688659.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59936686.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46424726.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46498725.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25708254.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38019459.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39720567.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59938779.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46452281.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46504569.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25731522.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38019892.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39724319.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59941545.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46496486.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46547430.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25734943.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38049432.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39739035.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59987888.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46501880.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46549180.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25740534.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38076525.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39763836.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59989870.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46551073.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46568903.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25740574.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38092112.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39766505.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_59997025.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46558382.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46569053.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25768878.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38113075.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39802367.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60038777.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46583314.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46578629.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25771855.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38142836.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39815295.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60041103.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46610954.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46611413.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25782016.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38147046.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39871706.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60043164.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46639816.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46622664.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25787762.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38150427.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39876884.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60054566.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46641462.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46626227.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25805179.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38166388.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39878183.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60056551.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46675064.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46685781.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25811237.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38182122.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39892225.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60058102.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46676243.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46713557.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25815302.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38229103.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39912821.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60241671.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46682579.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46714188.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25830674.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38264573.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39921475.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60242645.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46696601.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46727554.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25863626.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38296974.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_39924372.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60255543.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46701979.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46733743.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25900580.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38314551.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_40023543.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60300559.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46729816.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46743995.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25941329.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38353510.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_40033674.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60320646.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46828657.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46762806.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25976138.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38371032.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_40049195.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60351017.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46853948.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46841486.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25977624.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38372278.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_40050250.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60352367.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46867512.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46842220.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25986994.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38420421.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_40060249.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60364604.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46959039.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46859332.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25991981.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38440330.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_40069291.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60405484.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_46971015.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46859421.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25991985.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38476113.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_40135555.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60414650.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_47047765.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46892206.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_25994985.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38487951.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_40140190.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60478735.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_47071718.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_46953066.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_26014814.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_38519011.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_40154585.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_60509346.jpg
